apts_url,beds,baths,sqft,price
https://www.apartments.com/the-vines-on-80-fairfield-ca/jm7zr14/,2.0,2.0,943.0,2195.0
https://www.apartments.com/the-vines-on-80-fairfield-ca/jm7zr14/,3.0,2.0,1165.0,2495.0
https://www.apartments.com/park-haven-fairfield-ca/h43p191/,0.0,1.0,782.0,1700.0
https://www.apartments.com/park-haven-fairfield-ca/h43p191/,1.0,1.0,620.0,1500.0
https://www.apartments.com/park-haven-fairfield-ca/h43p191/,2.0,1.5,942.0,1850.0
https://www.apartments.com/waterscape-fairfield-ca/7sbyery/,2.0,1.0,969.0,2009.0
https://www.apartments.com/waterscape-fairfield-ca/7sbyery/,2.0,2.0,1105.0,2160.0
https://www.apartments.com/renew-park-viva-fairfield-ca/4tr2xyl/,2.0,1.0,960.0,1990.0
https://www.apartments.com/the-pointe-apartment-homes-fairfield-ca/gg3q1py/,2.0,2.0,1036.0,2260.0
https://www.apartments.com/the-pointe-apartment-homes-fairfield-ca/gg3q1py/,1.0,1.0,708.0,2020.0
https://www.apartments.com/bridgeport-ranch-fairfield-ca/ebr3v0p/,1.0,1.0,715.0,1829.0
https://www.apartments.com/bridgeport-ranch-fairfield-ca/ebr3v0p/,2.0,2.0,1073.0,2294.0
https://www.apartments.com/bridgeport-ranch-fairfield-ca/ebr3v0p/,2.0,1.0,970.0,2058.0
https://www.apartments.com/sunrise-residences-fairfield-ca/qk80y1z/,1.0,1.0,617.0,1750.0
https://www.apartments.com/berkshire-laurel-creek-fairfield-ca/brpwy2c/,1.0,1.0,682.0,1708.0
https://www.apartments.com/berkshire-laurel-creek-fairfield-ca/brpwy2c/,0.0,0.0,550.0,1579.0
https://www.apartments.com/dover-park-apartments-fairfield-ca/bm6j3m8/,2.0,1.0,850.0,1557.0
https://www.apartments.com/dover-park-apartments-fairfield-ca/bm6j3m8/,2.0,1.5,1025.0,1835.0
https://www.apartments.com/dover-park-apartments-fairfield-ca/bm6j3m8/,2.0,2.0,1050.0,1825.0
https://www.apartments.com/dover-park-apartments-fairfield-ca/bm6j3m8/,1.0,1.0,680.0,1475.0
https://www.apartments.com/rolling-oaks-apartment-homes-fairfield-ca/93kvm25/,2.0,2.0,1240.0,2332.0
