celebrity,zipcode
Robert Earl Hughes,93433
Robert F. Travis,94535
Robert G. Fowler,95110-2007
Robert Gist,95954-9152
Robert Hughes,93433
Robert Hungate,0
Robert Kraft,1982
Robert L. Manahan,94566
Robert L. Surtees,93940
Robert Livermore,94566
Robert McHenry,95350
Robert Osterloh,93402
Robert R. Coats,95003
Robert Roy Coats,95003
Robert S. James,95667
Robert Sterling,94513
Robert Surtees,93940
Robert Swink,93454
Robert T. Monagan,95817
"Robert T. Monagan, Jr.",95817
Robert Todd Carroll,0
Robert V. Barron,93901
Robert W Crawford,94596
Robert W. Aschenbrener,95817
Robert W. Hayler,93922
Robert W. Holley,95032
Robert Weede,94596
Robert Wright Campbell,93940
Robert Yount,95965
Robinson Jeffers,93922
Rod Lauren,95376
Roderick McDonald,95110-2007
Rodney O'Gliasain Kennedy-Minott,93940
Roger Batzel,94583
Roger E. Batzel,94583
Roger E. Broggie,93922
Roger McGee,93449
Roger Voudouris,95817
Roland Lakes,95051-1880
Rolf Ling Bolin,93922
Ron Beagle,95817
Ron Theobald,94596
Ron Williams,95110-2007
Ron Wilson,95631
Ronnie Bucknum,93401-8114
Rosa del Rosario,95350
"Rosalyn ""Roz"" Borden",95350
Rosalyn Borden,95350
Rosamond,93920
Rose Friedman,0
Ross Lee Finney,93922
Roswell P. Bishop,93950
Rousas John Rushdoony,95247
Roxanne Kernohan,95051-1880
Roy Carrington Kirtland,94035-0016
Roy Caton,39424
Roy Chapman Andrews,93922
Roy Conrad,95678
Roy Marlin Voris,93940
Roy Riegels,95695
Ruby Muhammad,95817
Rudolf von Urban,93922
Russ Kerns,95667
Russ Young,95678
Ruth Leach Amonette,93922
S. S. Cook,95382
Sailor Stroud,95204
"Saint Junípero Serra, O.F.M.",93922
Sally Carrighar,93922
Samantha Lewes,95817
Samuel Bronston,95817
Samuel Colver,0
Samuel F.B. Morse,93953
Samuel Finley Brown Morse,93953
Samuel G. Armistead,0
Samuel G. Cosgrove,93447
Samuel G. Engel,1982
Sandra Cantu,95376
Sandy McPeak,95959
Sara Carter,95241
Sarah Winchester,95110-2007
Saukam Khoy,95204
Saul Alinsky,93922
Seattle Bill James,95965
Seema Aissen Weatherwax,1982
Shang Fa Yang,0
Sheila Varian,93433
Shelley Mydans,95817
Shelley Smith Mydans,95817
Sherburne F. Cook,93940
Sherburne Friend Cook,93940
Sherman Allyn Reynolds,95928
Sherman Reynolds,95928
Sherrod Williams,95110-2007
Sherry Ross,95051-1880
Shig Murao,95014
Shimun XXIII Eshai,95110-2007
Shirley Mitchell,0
Shiv Dayal Batish,1982
Sista Monica Parker,95350
Skip Spence,1982
Slim Pickens,95350
Sonny Karnofsky,95632
Spade Cooley,95687
Stanley Hollingsworth,95677
Stanton Arthur Coblentz,93940
Stephen J. Friedman,94513
Stevan Larner,93463
Stevan deFreest Larner,93463
Steve McKinney,95817
Steve Senteney,95932
Steven Stayner,95340
Stu Miller,95682
Susan Atkins,93610
Suzanne Scheuer,1982
Sy Gomberg,94513
Sylvia Browne,95110-2007
Taylor Douthit,94536
Ted Ossowski,94517
Ted W. Lawson,95928
Thad Tillotson,95340
Theodore Lorber,95035
Theodosius Dobzhansky,0
Thomas Cruson,95667
Thomas E. Bourke,95051-1880
Thomas Eugene Bourke,95051-1880
Thomas Fitch,94587
Thomas Howard,94566
Thomas Kinkade,95030
Thomas M. Rees,1982
Thomas O. Larkin,95932
Thomas Oliver Larkin,95932
Thor Nis Christiansen,95671
Tiburcio Vásquez,95110-2007
Tim Hovey,95076
Tim Washington,94536
Todd Armstrong,95920
Todd Kimsey,0
Tom Bell,0
Tom Farris,95610
Tom Lodge,1982
Tom McCarthy,95817
Tom Seats,94583
Tommy Glaviano,95817
Tommy Heath,95032
Tommy Thompson,95603
Tommy Wilson,94565
Toni Aubin,93660
Tony Freitas,95662
Tracy Baker,95667
Tracy I. Storer,0
True Eames Boardman,93953
Trummy Young,95110-2007
Tut Imlay,93953
Urbane Pickering,95350
Utah Phillips,95959
Vanity,94536
Velma Abbott,95628
Vera Sisson,93922
Verne M. Willaman,93401-8114
Vernon H Vaughan,95817
Vernon H. Vaughan,95817
Vic Bottari,94596
Victor Wong,95690
Vilmos Zsigmond,93920
"Vilmos Zsigmond, ASC",93920
Vince Castino,95817
Virginia B. Smith,94507
Virginia Beatrice Smith,94507
Visco Grgich,95350
W. S. Van Dyke,94513
Wah Chang,93922
"Wallace Perry Wolf, Jr.",93460
Wally Albright,95817
Wally Wolf,93460
Walt Leverenz,93422
Walter Coy,93454
Walter Darwin Coy,93454
Walter Egan,93940
Walter F. Hansen,0
Walter Hawkins,95366
Walter Reed,1982
Walter Scharf,94513
Walter Schmidt,95350
Walter W. Hess,95051-1880
"Walter Wood Hess, Jr.",95051-1880
Walther Müller,94596
Ward Moore,93950
Warren Douglas,95642
Warren Tufts,95667
Wayne Belardi,1982
Willard Mack,94513
William A. Brownell,94596
William A. Goddard,95928
William A. Mitchell,95204
William A. Wilson,93922
William Abbe,95817
William Arthur Brownell,94596
William Boyett,93436
William C. Anderson,94533
William Charles Anderson,94533
William Clark,93461
William Clifford Massey,95631
William Courtright,95640
William Dally,95625
William Daron Pulliam,95817
William Edward Colby,93920
William Everson,1982
William Ford,95817
William Goddard,95928
William Hammond Wright,95110-2007
William J. Craddock,1982
William Johnston,95110-2007
William Joseph Johnston,95110-2007
William L. Manly,95241
William L. May,95817
William Murphy,95817
William P. Clark,93461
William Pepper,94566
William Robbie,0
William S. Hamilton,95817
William Sylvester,0
William Troy,95204
William V. Lucas,1982
William Witney,95642
William \\\\Billy\\\\ Costello,95110-2007
Willie Hogan,95110-2007
Wilson Camanza Riles,95817
Wilson Riles,95817
Winslow Hall,95714
Wynn Bullock,93940
Xavier Martinez,93922
Xavier Martínez,93922
Yolanda Penteado,95051-1880
Áskell Löve,95110-2007
